stplfips,agecat,total,total_se2,age_ct,age_ct_se2,age_share,age_share_se2
0678470,under18,6905,126035.79050452232,1761,40732.8091942979,0.255032585083273,6.8238050737586e-4
0678470,over65,6905,126035.79050452232,1174,8878.33630509696,0.17002172338884866,2.626249510026659e-4
0678568,under18,934,13061.224489795917,279,3196.2010698349054,0.2987152034261242,0.004999867283796917
0678568,over65,934,13061.224489795917,133,1077.5953658964718,0.1423982869379015,0.0015388687292042266
0678582,under18,128909,2861.762178841659,28179,222531.5730638113,0.21859606389003094,1.3383145520110892e-5
0678582,over65,128909,2861.762178841659,23126,212888.2770853928,0.17939786981514091,1.2805523545924326e-5
0678596,under18,7356,301330.91896785883,1403,47893.127373176525,0.19072865687873844,0.0010876726743954267
0678596,over65,7356,301330.91896785883,1849,23841.612697591485,0.25135943447525827,7.924522008198961e-4
0678638,under18,2243,24598.442364723167,280,3695.457359041398,0.12483281319661169,6.583386771362888e-4
0678638,over65,2243,24598.442364723167,735,7877.236906532645,0.3276861346411057,0.002090731662566247
0678652,under18,193,12511.340434770558,0,53.21458597019614,0,0.0014286178412895954
0678652,over65,193,12511.340434770558,25,289.7238569488456,0.12953367875647667,0.013413818141710292
0678666,under18,9205,748.3301152058832,2043,13765.209116693304,0.22194459532862576,1.6202075687056118e-4
0678666,over65,9205,748.3301152058832,2304,23654.25300948809,0.25029875067897883,2.786121366559194e-4
0678715,under18,131,851.4333755231382,2,3.3259116231372587,0.015267175572519083,2.0537086278794297e-4
0678715,over65,131,851.4333755231382,48,162.96966953372566,0.366412213740458,0.01615764438888789
0678750,under18,3152,86210.95518334086,1156,22181.98279764599,0.366751269035533,0.0033998553076825208
0678750,over65,3152,86210.95518334086,206,2607.5147125396106,0.06535532994923858,2.9951867807253364e-4
0678792,under18,0,53.21458597019614,0,53.21458597019614,NaN,.
0678792,over65,0,53.21458597019614,0,53.21458597019614,NaN,.
0678890,under18,260,3769.7360519581302,0,53.21458597019614,0,7.871980173105938e-4
0678890,over65,260,3769.7360519581302,51,816.3265306122448,0.19615384615384615,0.009930191081860898
0678932,under18,684,59423.32387912159,106,5960.403174397871,0.15497076023391812,0.01579013617209281
0678932,over65,684,59423.32387912159,25,427.1948707051857,0.03654970760233918,0.001082763430432835
0678949,under18,432,38793.433172272984,59,1561.3307341949908,0.13657407407407407,0.012243464836804432
0678949,over65,432,38793.433172272984,13,147.81829436165592,0.03009259259259259,9.803039045409123e-4
0678960,under18,7705,172894.18981716724,1630,37369.94299757024,0.21155094094743673,4.991368676276403e-4
0678960,over65,7705,172894.18981716724,1474,17241.52585434355,0.19130434782608696,3.97004829477109e-4
0679030,under18,183,8993.265028963146,129,5410.519119372511,0.7049180327868853,0.2950030560860837
0679030,over65,183,8993.265028963146,0,53.21458597019614,0,0.0015890168703214828
0679529,under18,1602,33481.21321865097,294,2797.0916750584342,0.18352059925093633,0.001529273094388563
0679529,over65,1602,33481.21321865097,513,8204.284882807808,0.3202247191011236,0.004534585389815294
0680000,under18,147190,11317.338162064281,30379,241860.66278027737,0.2063930973571574,1.1141459642501448e-5
0680000,over65,147190,11317.338162064281,24248,193707.00566328838,0.16473945240845167,8.926877033869755e-6
0680238,under18,87613,1862.8800546927691,25437,227723.32110752858,0.2903336262883362,2.9646322629270336e-5
0680238,over65,87613,1862.8800546927691,7199,66435.45421790263,0.08216817139009051,8.653276440294255e-6
0680266,under18,758,22363.429753974928,230,7139.993163403887,0.3034300791556728,0.00884322089330117
0680266,over65,758,22363.429753974928,174,3844.753836346671,0.22955145118733508,0.008742576054936078
0680280,under18,834,10183.202298574475,281,2306.3349377777367,0.3369304556354916,0.004977821732016768
0680280,over65,834,10183.202298574475,92,478.93127373176515,0.11031175059952038,8.667130001132619e-4
0680364,under18,596,5866.908103214125,146,1609.7412255984327,0.24496644295302014,0.0035405965085771435
0680364,over65,596,5866.908103214125,71,212.85834388078456,0.11912751677852348,8.336273694993391e-4
0680448,under18,199,1375.0796832993042,7,29.93320460823532,0.035175879396984924,7.988346034033318e-4
0680448,over65,199,1375.0796832993042,81,478.93127373176515,0.40703517587939697,0.017846802423591733
0680476,under18,202,3060.208239022182,19,195.48969429328997,0.09405940594059406,0.005454462368104854
0680476,over65,202,3060.208239022182,95,923.8643397603495,0.47029702970297027,0.03922946387932218
0680483,under18,224,3997.0066795391763,7,36.95457359041398,0.03125,8.142917017279467e-4
0680483,over65,224,3997.0066795391763,81,851.4333755231382,0.36160714285714285,0.02738522147683708
0680515,under18,49,961.1884590866678,24,562.0790643101966,0.4897959183673469,0.13806327069657065
0680515,over65,49,961.1884590866678,13,162.96966953372566,0.2653061224489796,0.09605379719718375
0680560,under18,241,4152.2158886189145,49,923.8643397603495,0.2033195020746888,0.012951165352793139
0680560,over65,241,4152.2158886189145,26,83.14779057843147,0.1078838174273859,0.0022636506100916142
0680588,under18,16308,162.96966953372566,3792,35973.06011585258,0.23252391464311994,1.3522892249106418e-4
0680588,over65,16308,162.96966953372566,1751,18212.69204829963,0.10737061564876134,6.847435269380731e-5
0680644,under18,62296,2484.8255282194364,19918,240666.29096183513,0.31973160395531014,6.194928645090316e-5
0680644,over65,62296,2484.8255282194364,5694,79219.14986003457,0.09140233722871452,2.0407792662403285e-5
0680686,under18,913,11973.281843294131,256,3920.510712207019,0.28039430449069,0.0035739809513152658
0680686,over65,913,11973.281843294131,135,683.2900656867545,0.14786418400876233,0.0011337654204405649
0680763,under18,1372,84082.37174453304,234,13908.223316488205,0.17055393586005832,0.008687953989230685
0680763,over65,1372,84082.37174453304,375,18048.983287294097,0.27332361516034986,0.012925324491185117
0680784,under18,159,1561.3307341949908,50,427.1948707051857,0.31446540880503143,0.02300512300174937
0680784,over65,159,1561.3307341949908,23,119.73281843294129,0.14465408805031446,0.006028375455188205
0680812,under18,71906,887.2793119058397,18426,260131.00396337803,0.25625121686646457,5.0299604948130185e-5
0680812,over65,71906,887.2793119058397,9560,113419.49908075499,0.13295135315550857,2.193296804245217e-5
0680854,under18,80007,1708.7794828207427,20171,394338.18978021265,0.25211543989900886,6.158759295055569e-5
0680854,over65,80007,1708.7794828207427,7995,111787.58511100229,0.09992875623382955,1.7461088184549697e-5
0680882,under18,63,1810.774105930285,0,53.21458597019614,0,0.013407555044141126
0680882,over65,63,1810.774105930285,45,1609.7412255984327,0.7142857142857143,0.17280848723559666
0680896,under18,1044,34602.784527120035,195,4553.173012074907,0.1867816091954023,0.005285056317769952
0680896,over65,1044,34602.784527120035,314,8878.33630509696,0.3007662835249042,0.011017634574123083
0680952,under18,41,923.8643397603495,0,53.21458597019614,0,0.03165650563366814
0680952,over65,41,923.8643397603495,10,94.60370839145979,0.24390243902439024,0.08897258748424897
0680966,under18,2694,86926.39572805131,462,8094.52979924428,0.1714922048997773,0.0014675575174189005
0680966,over65,2694,86926.39572805131,618,14930.017276263154,0.22939866369710468,0.002687432922305339
0680994,under18,25995,427.1948707051857,6845,140681.9966556111,0.26331986920561645,2.0814569344747595e-4
0680994,over65,25995,427.1948707051857,1439,28150.51597823375,0.055356799384497016,4.165685892714453e-5
0681050,under18,5570,127768.22091444091,829,21821.306159403553,0.1488330341113106,6.121237309227733e-4
0681050,over65,5570,127768.22091444091,963,5321.458597019614,0.17289048473967683,2.9462121663427417e-4
0681134,under18,15917,230.96608494008737,3971,45269.352648257125,0.24948168624740844,1.7862568882617434e-4
0681134,over65,15917,230.96608494008737,2229,26939.88414741179,0.14003895206383113,1.0631640093730612e-4
0681204,under18,74354,2191.0366681756454,14503,138411.13810848014,0.1950533932269952,2.502077327457255e-5
0681204,over65,74354,2191.0366681756454,11238,79219.14986003457,0.15114183500551417,1.4320132073842502e-5
0681302,under18,7221,155173.73268909194,295,4230.929130366496,0.04085306744218253,8.610788811961861e-5
0681302,over65,7221,155173.73268909194,0,106.79871767629642,0,2.048195219671602e-6
0681312,under18,0,53.21458597019614,0,53.21458597019614,NaN,.
0681312,over65,0,53.21458597019614,0,53.21458597019614,NaN,.
0681344,under18,76155,683.2900656867545,16763,153740.26477951976,0.22011686691615784,2.6503135006350212e-5
0681344,over65,76155,683.2900656867545,11133,113419.49908075499,0.1461886941106953,1.9553970751722155e-5
0681358,under18,964,29179.700852726783,196,5410.519119372511,0.2033195020746888,0.007120200149744146
0681358,over65,964,29179.700852726783,135,1420.5338088155136,0.1400414937759336,0.00214441363466532
0681554,under18,96918,887.2793119058397,22066,150421.3745253647,0.2276770053034524,1.6009134494059873e-5
0681554,over65,96918,887.2793119058397,12750,129075.30418233386,0.13155450999814275,1.3739869258917522e-5
0681638,under18,25080,444714.664498665,5827,131268.55812492492,0.2323365231259968,1.705272711360883e-4
0681638,over65,25080,444714.664498665,2550,25173.82507552591,0.10167464114832536,4.7330466564127064e-5
0681652,under18,330,11577.498360140797,75,2078.6947644607862,0.22727272727272727,0.02457948616523121
0681652,over65,330,11577.498360140797,67,1158.8954277953824,0.20303030303030303,0.01502419657174375
0681666,under18,120599,2927.1717740966915,25379,193172.27298343513,0.2104412142720918,1.3272900499885028e-5
0681666,over65,120599,2927.1717740966915,17715,120487.06127992163,0.14689176527168551,8.279903566797518e-6
0681708,under18,16672,303336.44367661054,3810,76505.20597555455,0.22852687140115163,2.182492670619451e-4
0681708,over65,16672,303336.44367661054,3022,22912.20517179257,0.1812619961612284,1.182872456515776e-4
0681722,under18,430,4152.2158886189145,88,816.3265306122448,0.20465116279069767,0.0053554896980452776
0681722,over65,430,4152.2158886189145,89,355.1334522038784,0.2069767441860465,0.0028827029524750793
0681736,under18,9842,830369.6381223382,2304,86568.30590996018,0.23409876041454988,0.0013634900385050637
0681736,over65,9842,830369.6381223382,1502,39033.26835487477,0.15261125787441576,6.026197460220361e-4
0681778,under18,198,15988.026718156705,40,1513.6593342633566,0.20202020202020202,0.055253680010543246
0681778,over65,198,15988.026718156705,0,53.21458597019614,0,0.0013573764404192466
0681792,under18,166,1561.3307341949908,19,119.73281843294129,0.1144578313253012,0.005087355939886867
0681792,over65,166,1561.3307341949908,16,106.79871767629642,0.0963855421686747,0.0044020812127997825
0681869,under18,10,106.79871767629642,0,53.21458597019614,0,0.5321458597019615
0681869,over65,10,106.79871767629642,5,23.650927097864948,0.5,0.5035060651693907
0681890,under18,3321,132151.033342264,428,14781.829436165592,0.1288768443239988,0.001539277784689634
0681890,over65,3321,132151.033342264,656,11973.281843294131,0.19753086419753085,0.0015531367880533334
0681925,under18,0,53.21458597019614,0,53.21458597019614,NaN,.
0681925,over65,0,53.21458597019614,0,53.21458597019614,NaN,.
0681967,under18,2928,23841.612697591485,810,3997.0066795391763,0.2766393442622951,6.790463436881909e-4
0681967,over65,2928,23841.612697591485,210,1077.5953658964718,0.07172131147540983,1.3999878534714066e-4
0682072,under18,3450,28150.51597823375,1170,6438.964902393731,0.3391304347826087,8.129838532090286e-4
0682072,over65,3450,28150.51597823375,0,53.21458597019614,0,4.470874687687136e-6
0682086,under18,7541,137057.49207786325,1807,39033.26835487477,0.2396233921230606,5.480100640791722e-4
0682086,over65,7541,137057.49207786325,1413,7139.993163403887,0.1873756796180878,2.1017637898819086e-4
0682334,under18,154,1969.3092266331612,10,94.60370839145979,0.06493506493506493,0.004339156018669865
0682334,over65,154,1969.3092266331612,59,961.1884590866678,0.38311688311688313,0.028341040391408417
0682422,under18,76,230.96608494008737,17,62.45322936779963,0.2236842105263158,0.008811794958480088
0682422,over65,76,230.96608494008737,8,13.303646492549035,0.10526315789473684,0.0027463343990850237
0682562,under18,384,74169.30737890447,170,25755.859609574924,0.4427083333333333,0.2732499982214185
0682562,over65,384,74169.30737890447,49,683.2900656867545,0.12760416666666666,0.012824000351161116
0682590,under18,121721,4635.5817111815295,39423,551836.7346938776,0.3238800207030833,3.721317506024736e-5
0682590,over65,121721,4635.5817111815295,10979,191572.5094927061,0.09019807592773638,1.2927562906576867e-5
0682667,under18,11308,221385.98128250847,2011,56207.90643101967,0.17783869826671383,3.848118206155331e-4
0682667,over65,11308,221385.98128250847,2377,16452.54570818821,0.21020516448532012,2.0516599800725232e-4
0682744,under18,5935,178.8601361776037,1125,6245.322936779963,0.18955349620893008,1.7711947949635115e-4
0682744,over65,5935,178.8601361776037,1694,9460.370839145979,0.28542544229149114,2.6816202537462033e-4
0682786,under18,182,1466.7270258035312,9,72.4309642372114,0.04945054945054945,0.002294941287392308
0682786,over65,182,1466.7270258035312,65,1561.3307341949908,0.35714285714285715,0.041487990743675894
0682815,under18,17485,449592.6682125997,4470,87285.22463761421,0.2556476980268802,3.816128964918728e-4
0682815,over65,17485,449592.6682125997,1775,26344.545966870224,0.10151558478696025,1.0132557600954096e-4
0682842,under18,4108,129950.38848495486,998,22001.274932788867,0.24294060370009737,0.0017582102046342948
0682842,over65,4108,129950.38848495486,503,13908.223316488205,0.12244401168451802,9.39608017422295e-4
0682852,under18,27585,339155.77276632696,7713,75165.97222863795,0.2796084828711256,1.3362750806929512e-4
0682852,over65,27585,339155.77276632696,2622,22912.20517179257,0.09505165851005981,3.413762083691645e-5
0682954,under18,130047,887.2793119058397,39455,572805.1292948144,0.3033903127330888,3.386447103094289e-5
0682954,over65,130047,887.2793119058397,14941,129950.38848495486,0.11488923235445647,7.683122608266322e-6
0682996,under18,99496,1243.1518555815262,23902,389011.9270886263,0.24023076304575058,3.928905403748894e-5
0682996,over65,99496,1243.1518555815262,9642,136158.7568481444,0.09690841842888157,1.375298899199108e-5
0683085,under18,3318,219673.13679659282,941,62728.1713953123,0.2836045810729355,0.00409292498321625
0683085,over65,3318,219673.13679659282,378,6536.89452240833,0.11392405063291139,8.527439526721488e-4
0683094,under18,35,621.2063820548591,0,53.21458597019614,0,0.04344047834301725
0683094,over65,35,621.2063820548591,7,53.21458597019614,0.2,0.06372476836929837
0683108,under18,231,10060.882659990206,23,427.1948707051857,0.09956709956709957,0.009874899470601035
0683108,over65,231,10060.882659990206,17,269.39884147411794,0.0735930735930736,0.006069751000650246
0683262,under18,721,21821.306159403553,79,1513.6593342633566,0.10957004160887657,0.0034157311119349353
0683262,over65,721,21821.306159403553,346,6536.89452240833,0.4798890429958391,0.02224179961276426
0683304,under18,1002,51414.52869060707,45,1810.774105930285,0.04491017964071856,0.0019068383342059048
0683304,over65,1002,51414.52869060707,268,9698.358293068246,0.26746506986027946,0.013323082785524982
0683332,under18,30062,1969.3092266331612,5714,32817.13953123123,0.19007384738207705,3.623451169519494e-5
